iddetalle_venta,idventa,idarticulo,cantidad,precio,descuento
27559,508,57,7,368.6,27.34
27560,352,84,6,32.83,3.56
27561,180,163,3,63.97,11.47
27562,970,231,10,426.12,40.18
27563,646,68,6,483.58,60.89
27564,518,12,9,686.91,74.94
27565,730,45,2,503.45,50.19
27566,829,231,7,718.02,71.05
27567,17,204,1,367.24,60.69
27568,522,74,4,88.09,13.32
27569,972,3,7,423.33,46.36
27570,351,71,1,688.34,143.9
27571,469,283,5,303.5,62.46
27572,192,30,6,10.14,1.32
27573,181,228,5,584.15,101.78
27574,431,82,9,511.61,87.17
27575,548,286,1,595.14,30.03
27576,222,252,3,496.7,42.37
27577,291,299,8,737.54,139.33
27578,967,210,8,434.47,52.5
27579,646,295,4,551.64,111.48
27580,23,26,5,589.06,29.77
27581,823,280,3,551.85,124.25
27582,658,101,3,699.8,132.75
27583,464,42,4,472.01,85.46
27584,893,292,5,260.21,14.75
27585,461,34,10,526.5,40.43
27586,709,110,2,589.59,64.3
27587,184,52,8,114.01,21.04
27588,837,204,4,704.07,116.98
27589,664,173,9,85.58,7.2
27590,250,19,2,117.64,19.26
27591,736,119,8,136.06,22.39
27592,478,191,7,490.34,114.93
27593,657,230,9,660.78,152.6
27594,394,291,6,633.39,117.02
27595,787,195,1,604.28,106.44
27596,566,299,9,697.16,64.98
27597,579,10,2,701.89,125.13
27598,714,118,1,704.59,76.65
27599,221,76,2,663.33,109.29
27600,165,33,5,42.46,6.45
27601,317,276,7,619.39,36.47
27602,328,276,7,519.75,112.94
27603,366,207,6,587.23,79.81
27604,114,207,10,434.24,88.25
27605,996,139,9,447.54,73.53
27606,720,68,9,652.33,95.61
27607,790,211,10,617.92,81.7
27608,288,26,6,731.29,84.18
27609,10,274,3,366.92,33.13
27610,305,95,5,508.07,112.15
27611,47,263,2,604.06,31.77
27612,632,9,7,599.61,37.64
27613,736,46,10,693.91,82.82
27614,849,217,4,117.28,7.02
27615,137,146,3,417.63,104.2
27616,620,272,1,622.22,140.09
27617,879,184,5,620.89,32.2
27618,822,52,9,444.87,23.2
27619,951,113,3,87.78,18.3
27620,657,174,1,661.61,114.15
27621,679,262,8,690.88,130.07
27622,381,231,7,57.29,5.19
27623,589,110,9,581.93,60.25
27624,247,202,6,485.43,100.65
27625,2,67,7,420.7,22.24
27626,897,239,6,96.72,20.37
27627,458,239,1,304.33,70.3
27628,1000,241,9,704.12,40.21
27629,433,240,4,709.29,38.45
27630,54,31,9,523.32,38.37
27631,872,155,8,595.09,86.14
27632,837,26,4,84.28,10.19
27633,339,54,7,482.48,102.78
27634,724,81,5,198.74,45.84
27635,220,245,8,462.47,114.71
27636,157,219,10,43.62,7.36
27637,245,80,4,16.24,1.04
27638,830,278,5,501.27,36.12
27639,934,168,10,668.25,101.82
27640,424,80,6,225.08,31.31
27641,996,113,4,473.25,72.07
27642,376,114,6,81.55,5.33
27643,599,81,9,402.56,31.21
27644,165,294,5,11.65,1.58
27645,576,119,6,578.94,39.72
27646,128,43,8,327.55,28.46
27647,645,114,6,687.91,110.71
27648,201,249,4,634.19,35.41
27649,498,55,6,149.06,16.04
27650,14,203,3,38.89,9.59
27651,478,273,5,140.99,32.6
27652,388,26,3,612.42,87.12
27653,892,28,3,727.92,112.3
27654,198,298,1,84.46,14.17
27655,104,272,4,629.26,38.34
27656,724,53,2,334.79,76.07
27657,880,131,8,456.65,53.56
27658,982,216,7,180.25,42.82
27659,304,173,8,644.39,100.7
27660,16,174,1,456.3,66.36
27661,224,155,5,500.7,103.81
27662,139,64,10,643.96,118.71
27663,606,19,2,70.35,16.13
27664,166,201,7,697.05,95.94
27665,86,154,9,220.66,40.73
27666,737,132,6,639.96,59.43
27667,454,265,10,68.24,16.13
27668,769,206,10,235.02,19.07
27669,861,214,2,59.8,6.76
27670,172,169,3,370.57,69.95
27671,944,274,7,640.95,62.21
27672,922,95,5,666.82,69.15
27673,737,235,4,475.8,66.3
27674,823,98,7,171.16,17.23
27675,4,104,2,502.74,35.43
27676,799,57,6,353.45,56.11
27677,242,150,9,102.35,8.86
27678,635,258,8,320.64,18.46
27679,769,89,2,399.15,80.1
27680,334,173,4,632.56,129.65
27681,458,176,8,702.88,99.29
27682,468,106,9,308.02,58.09
27683,395,198,9,538.96,118.89
27684,439,193,3,185.51,13.42
27685,418,116,2,428.13,82.97
27686,292,155,8,137.45,9.18
27687,513,4,7,152.75,21.57
27688,643,72,4,323.26,32.51
27689,656,286,7,139.9,24.61
27690,221,266,6,399.19,37.44
27691,808,133,5,644.03,72.43
27692,717,157,3,110.01,26.78
27693,270,33,3,352.39,77
27694,899,240,4,635.42,50.94
27695,680,248,5,98.3,5.94
27696,999,73,6,295.23,56.12
27697,898,272,2,307.3,17.4
27698,195,254,4,235.6,26.65
27699,745,16,4,252,19.55
27700,698,239,2,425.09,91.71
27701,559,118,9,278.97,66.06
27702,627,121,10,239.93,53.02
27703,934,109,10,741.33,181.14
27704,471,257,1,24.64,4.41
27705,368,118,2,100.88,23.45
27706,496,185,2,323.23,33.71
27707,209,116,7,161.7,39.83
27708,511,11,4,241.85,48.78
27709,263,95,2,349.15,35.77
27710,68,90,10,173.38,23.31
27711,883,233,6,420.73,67.98
27712,791,134,7,33.58,2.95
27713,732,17,10,106,24.14
27714,764,138,3,558.15,115.9
27715,241,112,1,535.14,88.93
27716,121,288,9,747.97,186.25
27717,124,300,4,343.81,27.96
27718,395,43,4,8.34,1.33
27719,202,123,7,617.05,118.68
27720,708,288,8,164.83,21.63
27721,545,98,4,421.13,81.47
27722,793,84,3,95,16.99
27723,786,285,9,314.23,52.59
27724,726,237,8,454.33,80.25
27725,351,284,10,220.36,28.15
27726,756,238,8,197.49,38.99
27727,34,246,10,33.62,7.27
27728,222,174,8,279.67,69.85
27729,222,187,10,671.52,94.71
27730,183,36,4,344.45,74.12
27731,282,7,3,403.53,37.67
27732,732,139,2,175.44,33.61
27733,598,266,4,13.2,3.14
27734,99,208,7,711,132.98
27735,427,28,8,171.02,33.13
27736,324,175,9,469.21,45.65
27737,532,46,9,348.49,23.29
27738,511,213,3,740.91,161.83
27739,266,30,9,109.66,23.59
27740,455,248,3,53.29,3.48
27741,678,228,4,717.28,95.62
27742,772,187,10,671.07,106.01
27743,33,170,5,546.08,112.98
27744,413,136,4,49.1,9.09
27745,366,194,4,427.16,57.84
27746,17,177,6,721.32,126.36
27747,482,97,7,584.76,66.43
27748,491,68,9,264.78,30.81
27749,440,21,8,414.14,71.76
27750,210,207,10,59.77,11.46
27751,485,204,10,348.46,86.18
27752,258,270,1,678.31,105.59
27753,806,64,9,617.8,70.99
27754,997,262,2,663.19,84.76
27755,27,282,8,327.56,20.61
27756,378,164,4,645.85,139.83
27757,851,286,3,481.61,113.24
27758,11,264,9,406.71,36.52
27759,194,179,5,324.23,63.82
27760,532,44,4,413.2,41.77
27761,396,163,9,637.36,71.79
27762,197,164,2,602.75,106.61
27763,752,16,5,675.35,60.73
27764,958,157,7,647.49,66.92
27765,78,52,9,631.75,101.62
27766,770,159,8,440.01,70.09
27767,897,205,8,267.82,18.02
27768,79,104,2,422.04,48.29
27769,852,92,1,387.13,80.71
27770,373,64,9,620.28,53.23
27771,106,1,1,508.67,124.91
27772,580,4,8,314.14,46.16
27773,717,132,8,279.24,48.28
27774,858,78,9,84.23,5.63
27775,845,137,8,654.25,38.53
27776,80,122,1,664.52,144.41
27777,496,196,6,135.18,31.16
27778,591,246,8,50.29,3.28
27779,373,212,7,360.22,89.86
27780,562,3,3,534.99,132.45
27781,339,83,3,339.56,36.65
27782,155,173,8,56.86,7.39
27783,553,271,1,517.1,70.55
27784,220,173,8,749.74,134.6
27785,599,53,7,363.83,66.21
27786,528,63,4,235.52,52.35
27787,18,130,3,741.24,184.74
27788,44,123,7,351.77,23.76
27789,629,8,9,458.23,32.24
27790,922,66,8,84.39,5.63
27791,654,162,9,259.61,54.13
27792,38,81,5,635.39,92.25
27793,461,13,9,736.29,79.92
27794,359,148,10,245.4,35.62
27795,346,63,4,536.13,68.86
27796,593,52,6,123.95,27.15
27797,680,189,3,18.79,1.01
27798,556,93,4,63.03,10.03
27799,961,165,10,371.11,19.23
27800,771,34,4,427.72,85.13
27801,341,163,4,325.76,44.84
27802,146,241,8,426.12,28.15
27803,436,91,7,225.12,24.35
27804,991,290,7,381.04,21.62
27805,12,109,3,432.07,29.63
27806,310,110,4,169.39,23.55
27807,395,84,7,224.54,56.08
27808,989,27,6,23.95,3.65
27809,446,261,8,729.58,64.83
27810,114,78,2,451.64,58.87
27811,975,259,1,501.81,43.48
27812,822,27,6,115.63,6.08
27813,495,282,3,275.82,48.11
27814,113,224,1,282.05,33
27815,295,182,7,130.89,31.04
27816,94,298,6,596.95,89.13
27817,985,142,9,395.65,62.21
27818,762,57,4,409.12,59.7
27819,837,160,10,174.71,26.91
27820,719,15,7,104.73,13.07
27821,110,18,4,354.64,46.11
27822,446,262,3,36.48,4.97
27823,31,144,4,46.32,10.12
27824,84,230,2,662.32,165.12
27825,526,133,3,394.36,83.92
27826,872,259,8,289.05,15.24
27827,175,152,8,201.52,13.62
27828,114,187,2,477.25,117.35
27829,405,166,1,601.57,139.18
27830,100,76,10,53.14,6.45
27831,894,255,1,241.59,41.29
27832,694,231,1,537.48,51.43
27833,481,153,8,322.83,22.41
27834,92,236,10,424.37,33.88
27835,399,137,2,582.88,138.85
27836,85,159,8,379.61,91.08
27837,77,239,7,674.56,81.65
27838,596,298,3,158.5,8.34
27839,959,134,7,171.13,30.14
27840,984,104,1,633.02,129.26
27841,189,120,5,239.16,45.06
27842,478,259,8,174.26,21.73
27843,807,239,1,555.11,131.91
27844,638,47,4,57.45,6.24
27845,790,1,7,136.14,25.05
27846,355,245,3,331.54,65.46
27847,841,268,3,658.28,119.68
27848,858,270,10,525,30.49
27849,752,63,4,576.49,127.05
27850,994,181,5,483.39,114.86
27851,365,185,8,502.51,123.87
27852,475,16,7,592.87,112.78
27853,859,100,1,600.2,142.7
27854,41,268,8,334.78,56.42
27855,828,73,8,747.58,60.28
27856,343,99,2,556.88,89.03
27857,606,120,4,274.55,20.05
27858,480,231,8,172.18,41.61
27859,393,55,8,556.49,49.41
27860,735,138,7,136.75,21.01
27861,996,220,3,327.41,20.66
27862,916,117,9,735.71,133.31
27863,69,98,4,705.34,161.97
27864,207,243,9,589.49,111.43
27865,937,260,7,208.09,30.29
27866,682,27,8,112.24,9.62
27867,565,174,1,307.11,41.17
27868,780,57,3,59.27,3.97
27869,538,30,10,468.02,49.53
27870,392,192,3,632.17,49.56
27871,941,180,10,94.78,17.64
27872,661,175,1,610.27,81.96
27873,646,205,9,259.75,50.92
27874,443,14,6,618.68,54
27875,761,217,1,550.77,99.7
27876,481,198,3,505.71,88.21
27877,773,120,10,273.61,29.11
27878,896,187,3,187.33,22.58
27879,8,281,8,161.73,24.74
27880,851,266,7,646.11,73.21
27881,326,105,4,163.37,26.91
27882,734,38,6,70.95,7.03
27883,210,156,4,603.25,56.97
27884,31,6,2,722.89,80.93
27885,832,75,9,447.53,104.26
27886,355,72,5,305.57,44.58
27887,253,232,8,598.21,125.98
27888,399,57,5,609.85,49.88
27889,57,297,1,17.12,1.26
27890,457,64,6,136.15,7.6
27891,609,145,9,678.75,161.47
27892,968,107,8,107.76,8.42
27893,183,179,8,180.89,42.15
27894,746,240,6,368.89,67.49
27895,577,169,2,741.58,154.85
27896,37,228,9,633.14,119.59
27897,667,184,6,82.42,8.53
27898,400,53,1,364.08,60.56
27899,965,225,6,262.57,48.42
27900,888,23,9,62.37,8.57
27901,415,26,2,381.31,48.61
27902,451,39,10,697.96,45.64
27903,912,101,6,539.07,63.38
27904,732,281,2,237.03,29.77
27905,61,136,2,373.16,55.04
27906,230,85,9,504.16,96.9
27907,370,30,4,311.58,51.3
27908,659,45,5,300.14,67.27
27909,177,76,1,77.52,14.09
27910,831,212,4,256.94,56.73
27911,194,48,7,429.96,59.54
27912,794,46,2,400.2,33.42
27913,90,207,6,443.71,33.13
27914,31,177,5,310.04,51.49
27915,783,136,4,557.29,62.65
27916,717,151,10,455.07,63.56
27917,187,234,1,171.45,10
27918,474,265,5,545.49,109.77
27919,68,176,5,146.56,32.96
27920,547,103,2,678.55,77.27
27921,256,220,2,240.22,31.84
27922,634,258,2,510.66,44.85
27923,195,31,5,76.51,18.64
27924,514,68,6,327.7,75.16
27925,917,184,4,205.2,11.52
27926,219,289,7,678.92,93.88
27927,47,180,4,61.6,3.75
27928,123,33,2,543.82,48.78
27929,137,203,4,243.06,57.55
27930,212,9,5,434.04,44.34
27931,210,235,9,285.53,36.68
27932,815,66,5,551.88,110.2
27933,825,256,8,179.8,25.93
27934,908,15,2,490.97,107.94
27935,380,200,5,280.66,54.68
27936,781,40,5,257.73,61.4
27937,689,205,2,92.37,15.23
27938,880,73,1,14.46,0.79
27939,990,36,8,657.23,150.2
27940,926,227,8,104.99,17.59
27941,902,1,6,201.77,18.34
27942,299,199,10,143.17,13.07
27943,403,19,4,737.33,70.25
27944,119,231,7,281.05,14.5
27945,691,197,2,447.73,56.83
27946,601,109,8,92.08,13.69
27947,787,239,2,61.61,15.23
27948,731,214,2,597.88,111.12
27949,495,211,4,506.79,58.25
27950,747,49,8,96.04,16.31
27951,423,111,5,723.39,88.93
27952,237,281,8,30.9,5.1
27953,46,241,1,192.64,25.39
27954,186,174,2,284.32,34.64
27955,349,205,4,415.23,99.82
27956,392,222,6,225.76,18.35
27957,615,261,6,704.58,140.07
27958,416,173,6,558.8,54.8
27959,592,186,3,425.6,64.57
27960,862,140,2,364.3,33.21
27961,172,143,7,499.29,28.65
27962,269,17,5,342.01,77.83
27963,477,271,9,362.97,60.02
27964,694,136,8,308.63,39.55
27965,564,50,5,279.28,54.21
27966,832,286,10,134.07,11.23
27967,709,33,3,145.76,31.28
27968,286,257,9,15.84,1.96
27969,561,208,1,582.24,78.1
27970,58,246,6,350.09,49.04
27971,387,202,2,738.4,39.08
27972,189,101,9,350.76,71.25
27973,65,188,4,516.94,79.83
27974,342,211,3,606.95,48.58
27975,586,252,5,656.03,130.57
27976,925,197,6,102.48,18.53
27977,448,189,6,2.57,0.2
27978,143,240,9,695.08,151.92
27979,266,132,4,165.28,12.58
27980,814,131,3,732.23,152.51
27981,473,243,1,564.23,55.96
27982,237,39,5,743.34,88.38
27983,437,233,9,609.14,40.37
27984,393,146,5,81.87,15.28
27985,397,43,9,279.52,23.56
27986,614,262,9,390.54,89.97
27987,222,120,7,583.3,126.9
27988,407,123,7,442.04,43.83
27989,686,139,10,120.99,25.37
27990,788,195,3,636.8,37.4
27991,955,67,1,90.46,11.98
27992,85,203,4,565.43,64.86
27993,544,208,8,16.47,3.3
27994,889,56,4,223.87,40.14
27995,393,92,8,33.17,5.27
27996,277,194,4,515.37,66.13
27997,880,41,4,111.77,20.86
27998,264,262,2,355.43,82.1
27999,580,20,6,551.82,95.54
28000,499,293,6,606.94,143.41
28001,924,244,10,579.12,74.67
28002,703,253,8,470.84,74.5
28003,320,35,1,147.05,31.45
28004,518,272,9,368.55,87.62
28005,552,65,1,138.42,11.17
28006,450,143,2,393.28,71.46
28007,501,73,8,688.11,125.52
28008,992,212,8,381.95,22.47
28009,213,7,9,371.68,22.32
28010,502,167,3,403.33,85.83
28011,189,222,6,100.39,8.19
28012,295,294,6,77.93,13.64
28013,51,209,1,723.85,153.46
28014,699,150,10,105.29,10.88
28015,41,127,1,603.45,106.18
28016,843,55,10,122.9,6.58
28017,698,238,8,714.49,128.21
28018,75,42,9,264.95,46.2
28019,380,181,7,243.37,13.23
28020,447,155,5,622.9,130.86
28021,114,50,10,161.42,16.47
28022,866,258,1,432.01,87.92
28023,564,296,4,542.16,121.38
28024,91,274,4,632.5,52.63
28025,79,292,2,333.84,24.18
28026,386,158,7,210.97,29.9
28027,3,264,2,589.46,59.13
28028,96,273,6,97.73,12.09
28029,286,107,2,54.32,7.22
28030,95,153,2,521.81,50.96
28031,322,118,5,35.35,3.9
28032,865,55,3,33.07,3.31
28033,262,241,8,477.93,85.26
28034,423,128,4,193.57,38.95
28035,230,33,3,742.59,76.09
28036,22,124,6,222.27,15.98
28037,366,187,1,215.2,25.69
28038,284,287,2,176.94,38.98
28039,701,3,3,518.86,117.59
28040,603,249,2,265.42,16.42
28041,35,254,6,58.82,3.73
28042,938,245,7,477.12,91.98
28043,246,260,3,65.74,14.47
28044,822,18,1,509.95,96.95
28045,616,267,2,737.58,54.39
28046,862,289,3,678.98,35.32
28047,83,190,10,248.15,17.73
28048,153,201,8,172.9,21.24
28049,766,181,3,715.27,126.56
28050,453,207,3,276.13,53.38
28051,586,194,9,696.95,109.39
28052,654,263,9,504.96,37.36
28053,899,137,7,425.06,86.44
28054,295,88,7,515.86,89.73
28055,867,117,9,615.61,72.37
28056,205,155,10,49.06,2.69
28057,700,7,5,415.89,69.2
28058,284,127,8,561.14,122.43
28059,876,75,8,561.64,123.03
28060,412,300,9,322.75,38.19
28061,280,6,4,448.03,55.34
28062,581,181,6,708.26,163.09
28063,527,92,3,452.63,27.6
28064,276,147,5,611.96,105.19
28065,338,275,5,705.19,167.02
28066,843,54,4,494.29,48.66
28067,705,138,8,70.38,12.99
28068,91,79,8,623.01,150.76
28069,408,104,10,417.82,26.3
28070,18,167,9,158.41,36.86
28071,422,289,2,459.94,46.1
28072,305,48,10,6.38,0.79
28073,556,31,7,434.13,84.25
28074,841,170,5,11.29,2.72
28075,188,94,9,48.6,4.29
28076,717,257,6,174.66,23.48
28077,831,92,9,513.81,99.68
28078,456,118,2,499.08,62.6
28079,202,36,2,107.5,25.73
28080,347,250,3,172.85,27.72
28081,531,88,3,244.64,30.37
28082,893,281,8,496.05,111.69
28083,947,46,1,681.25,79.35
28084,843,274,1,669.69,167.09
28085,254,188,10,682.66,111.67
28086,266,89,3,580.55,41.77
28087,217,68,9,707.24,147.96
28088,921,26,8,661.7,53.51
28089,179,110,9,229.42,45.93
28090,532,72,7,488.4,53.74
28091,163,242,4,25.48,4.31
28092,259,189,8,520.16,35.23
28093,135,170,8,145.74,30.94
28094,460,157,7,723.52,90.96
28095,328,16,6,45.36,10.87
28096,327,167,3,111.18,23.79
28097,902,8,6,162.33,30.33
28098,333,243,1,214.73,23.12
28099,901,185,6,708.65,66.29
28100,230,278,5,463.78,77.66
28101,412,25,2,300.49,37.11
28102,397,139,5,375.49,31.83
28103,991,205,10,293.08,46.14
28104,347,92,6,469.74,105.06
28105,53,280,6,585.08,71.62
28106,485,1,2,604.46,97.95
28107,127,247,5,265.74,28.69
28108,661,103,9,710.05,129.34
28109,705,126,2,271.57,66.2
28110,186,94,4,698.19,142.5
28111,106,7,2,404.93,44.55
28112,129,158,7,719.74,127.62
28113,932,169,1,702.94,69.09
28114,753,90,9,136.73,7.12
28115,726,203,2,447.89,83.01
28116,516,38,2,281.73,17.02
28117,54,95,10,739.33,135.46
28118,543,163,4,406.79,78.7
28119,206,5,5,398.68,73.7
28120,154,283,4,564.36,113.63
28121,762,206,1,258.56,42.48
28122,370,269,1,133.92,24.57
28123,454,35,6,487.12,103.27
28124,648,30,9,437.32,64.48
28125,388,187,9,679.97,42.09
28126,168,165,1,663.94,65.17
28127,262,63,8,146.07,17.25
28128,843,7,6,218.24,36.06
28129,713,30,1,618.37,111.61
28130,423,167,3,381.23,74.46
28131,744,149,2,737.81,73.96
28132,209,8,1,77.2,9.6
28133,603,229,9,129.52,16.97
28134,745,230,3,600.31,104.88
28135,246,9,4,193.47,38.54
28136,425,280,6,462.59,25.7
28137,546,79,8,639.69,72.88
28138,887,177,8,94.32,14.34
28139,370,240,8,627.48,147.55
28140,767,37,4,526.19,122.81
28141,502,19,7,196.59,36.52
28142,12,79,4,507.48,39.24
28143,662,158,1,20.34,3.89
28144,228,164,5,691.84,112.3
28145,533,228,10,730.23,124.62
28146,129,259,8,483.44,116.95
28147,172,201,5,632.82,122.76
28148,757,290,7,21.38,3.15
28149,943,122,2,458.51,103.3
28150,684,298,8,519.4,32.91
28151,672,154,1,492.76,45.67
28152,746,267,6,69.04,9.73
28153,561,50,4,212.17,31.12
28154,492,120,8,107.53,25.22
28155,96,253,8,698.98,170.56
28156,687,232,5,714.62,113.36
28157,925,299,3,387.87,66.98
28158,586,142,7,675.75,122.59
28159,543,105,8,15.65,1.78
28160,445,191,1,691.93,95.09
28161,447,239,9,366.53,40.99
28162,382,180,7,573.43,61.6
28163,639,82,2,139.82,20.88
28164,856,107,3,341.61,61.82
28165,989,110,10,705.08,72.48
28166,17,248,9,498.4,98.47
28167,43,59,10,310.4,41.55
28168,813,96,3,310.97,33.64
28169,246,289,1,506.25,54.49
28170,169,19,4,112.68,22.61
28171,142,95,9,72.56,11.05
28172,162,84,2,391.95,77.8
28173,616,188,1,672.74,146.57
28174,718,147,1,413.27,76.23
28175,150,56,5,404.81,31.65
28176,294,266,3,1.77,0.43
28177,957,241,5,731.01,104.15
28178,420,97,10,222.53,37.05
28179,549,113,6,669.56,34.92
28180,342,238,3,731.06,139.08
28181,118,117,8,240.15,24.33
28182,867,283,5,83.84,8.05
28183,559,60,1,373.74,86.63
28184,207,13,6,98.08,9.29
28185,18,230,2,298.84,39.3
28186,391,299,4,407.02,48.53
28187,171,142,1,724.87,94.38
28188,431,181,5,144.4,24.05
28189,113,210,5,378.04,60.97
28190,380,219,3,274.31,50.94
28191,331,110,5,473.04,49.26
28192,807,174,3,70.82,5.14
28193,486,290,1,123.73,15.2
28194,16,61,10,641.54,39.8
28195,605,4,3,546.84,58.96
28196,34,226,2,306.8,34.45
28197,423,219,10,274.02,63.89
28198,558,101,10,233.95,50.89
28199,625,289,6,618.82,71.96
28200,367,9,1,535.89,113.49
28201,71,168,2,556.2,59.68
28202,249,185,9,351.79,62.75
28203,653,286,10,547.78,47.92
28204,259,269,10,63.15,7.46
28205,903,83,2,394.26,31.34
28206,854,24,1,127.33,17.34
28207,412,143,9,581.81,83.98
28208,672,186,5,39.13,5.27
28209,204,3,1,374.26,20.6
28210,271,76,9,140.08,13.78
28211,638,96,2,448.37,91.8
28212,216,300,8,141.42,31.91
28213,779,75,8,711.36,150.08
28214,771,121,3,678.01,65.79
28215,673,127,8,119.29,27.19
28216,943,219,8,626.09,42.32
28217,324,263,9,500.75,69.88
28218,249,8,6,174.8,34.79
28219,773,65,6,722.07,47.69
28220,323,134,6,201.88,33.35
28221,897,183,10,667.51,40.11
28222,688,77,10,446.97,101.3
28223,878,243,3,511.55,46.61
28224,797,18,6,353.09,35.54
28225,640,153,4,60.42,8.75
28226,435,60,7,109.5,18.44
28227,960,194,2,242.36,43.48
28228,135,285,5,549.95,127.41
28229,978,82,4,621.53,140.43
28230,664,207,4,329.31,35.9
28231,751,48,3,463.78,75.42
28232,629,114,1,208.33,29.97
28233,402,222,1,389.47,56.05
28234,911,289,4,107.39,11.02
28235,528,117,7,604.61,34.32
28236,69,171,6,307.62,62.45
28237,501,176,3,308.08,42.7
28238,697,230,5,86.68,7.69
28239,458,65,3,429.38,85.01
28240,352,79,2,134.24,30.68
28241,579,114,10,660.01,129.78
28242,907,223,1,167.12,11.52
28243,255,110,10,716.23,157.15
28244,441,179,8,302.17,62.96
28245,569,156,7,336.5,61.33
28246,138,290,8,374.53,61.72
28247,978,161,8,150.64,26.7
28248,32,6,10,726.78,175.78
28249,650,233,9,438.82,93.11
28250,808,280,4,214.29,16.57
28251,954,3,4,591.82,95.12
28252,829,93,2,275.44,21.66
28253,492,277,8,146.96,22.92
28254,562,72,1,49.36,5.48
28255,734,232,5,500.12,81.44
28256,693,262,2,727.72,155.91
28257,487,170,3,483.6,114.9
28258,119,268,10,359.58,62.11
28259,200,71,10,250.14,25.69
28260,244,228,1,228.82,26.3
28261,273,209,3,544.14,57.72
28262,13,15,1,494.85,89.85
28263,554,134,10,337.74,65.62
28264,580,259,5,481.09,54.26
28265,245,81,3,160.66,20.95
28266,647,79,6,391.38,82.35
28267,243,168,8,97.87,15.38
28268,987,195,2,51.86,12.37
28269,222,32,5,108.27,15.42
28270,229,94,3,710.72,159.11
28271,628,228,7,486.4,29.66
