idventa,idcliente,idusuario,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado
2613,458,35,Receipt,H,H769542,2022-04-19,5.05,6126.92,Cancelled
2614,462,9,Receipt,J,J044077,2020-03-17,1.26,4886.82,Cancelled
2615,208,21,Receipt,P,P584768,2021-04-21,1.09,6676.71,Pending
2616,190,24,Receipt,L,L458202,2022-01-29,0.29,4722.27,Processed
2617,169,48,Receipt,I,I448146,2021-01-17,3.38,2427.05,Cancelled
2618,322,41,Invoice,T,T278584,2022-06-20,5.54,7487.76,Processed
2619,517,1,Receipt,F,F105508,2023-08-06,14.07,3531.63,Cancelled
2620,571,46,Invoice,C,C831647,2023-12-26,9.95,4938.04,Processed
2621,157,49,Receipt,P,P573827,2021-09-13,11.21,5969.22,Cancelled
2622,527,41,Invoice,A,A455670,2021-05-25,0.62,3194.83,Processed
2623,512,3,Receipt,K,K417255,2020-11-28,0.06,1386.69,Pending
2624,283,15,Receipt,C,C460222,2020-10-25,9.39,2343.17,Cancelled
2625,259,24,Invoice,L,L208953,2022-05-29,3.13,3525.18,Processed
2626,424,3,Invoice,P,P876261,2020-09-13,8.87,2972.77,Pending
2627,584,24,Invoice,Y,Y900549,2023-12-23,0.3,4530.83,Cancelled
2628,489,29,Invoice,M,M756407,2023-02-18,6.3,6413.59,Processed
2629,183,19,Receipt,R,R998403,2022-06-19,3.05,9935.92,Pending
2630,407,16,Receipt,V,V741319,2021-05-28,1.26,9933.59,Pending
2631,296,2,Invoice,T,T009347,2022-10-11,1.43,2652.03,Processed
2632,357,43,Invoice,S,S734664,2020-01-22,10.28,534.21,Pending
2633,429,34,Invoice,P,P817391,2023-02-24,0.97,3598.56,Processed
2634,478,22,Invoice,N,N707138,2021-08-22,1.57,2875.03,Processed
2635,507,48,Invoice,J,J678025,2023-02-11,5.87,3829.49,Cancelled
2636,179,41,Receipt,D,D218058,2022-05-18,2.69,868.04,Pending
2637,548,29,Receipt,O,O875112,2021-04-22,14.42,1933.83,Processed
2638,118,43,Invoice,F,F740083,2022-05-05,9,505.46,Processed
2639,112,22,Invoice,N,N903322,2021-10-28,3.8,6948.01,Processed
2640,406,43,Invoice,Y,Y761485,2023-09-13,1.42,5175.6,Pending
2641,147,19,Receipt,Q,Q541572,2020-12-11,2.51,9933.38,Cancelled
2642,132,50,Invoice,D,D502232,2023-08-02,14.36,6903.83,Pending
2643,359,22,Invoice,K,K996386,2023-01-29,5.02,2299.55,Processed
2644,562,32,Invoice,H,H660102,2020-11-15,13.32,8043.87,Processed
2645,216,14,Receipt,L,L378229,2023-12-06,4.07,7407.2,Cancelled
2646,386,4,Receipt,U,U840031,2023-03-14,14.45,4329.59,Pending
2647,141,50,Receipt,M,M650908,2022-12-23,5.92,109.16,Processed
2648,560,25,Invoice,O,O786055,2022-02-21,1.9,519.51,Processed
2649,280,24,Receipt,Q,Q430728,2022-03-22,8.58,4880.69,Pending
2650,368,24,Receipt,K,K423617,2021-12-03,2.02,9683.56,Pending
2651,452,2,Receipt,T,T238402,2023-02-17,6.89,9586.31,Processed
2652,515,10,Receipt,L,L002938,2022-03-19,1.88,9758.08,Cancelled
2653,285,48,Invoice,J,J041386,2023-02-04,5.41,1026.68,Pending
2654,420,31,Invoice,V,V375593,2022-01-04,9.13,3390.95,Pending
2655,151,50,Receipt,F,F030997,2022-08-16,14.68,5743.48,Pending
2656,412,36,Receipt,H,H871251,2023-11-14,3.88,957.61,Cancelled
2657,427,43,Invoice,G,G427732,2020-08-03,10.41,2026.22,Pending
2658,289,48,Invoice,U,U612016,2022-11-09,13.31,9049.98,Processed
2659,421,49,Receipt,W,W275316,2020-12-02,1.49,1641.42,Cancelled
2660,204,31,Receipt,L,L849981,2022-03-23,12.13,9820.72,Processed
2661,297,15,Invoice,D,D588192,2023-07-05,11.44,3765.05,Processed
2662,507,37,Invoice,U,U245633,2021-06-28,8.11,8413.3,Cancelled
2663,194,19,Invoice,A,A922964,2023-01-13,0.43,5725.37,Cancelled
2664,384,45,Receipt,X,X463852,2022-02-13,4.8,1712.85,Processed
2665,368,44,Invoice,E,E236562,2023-10-13,6.62,9387.35,Processed
2666,217,25,Invoice,C,C576897,2023-10-28,8.89,8883.45,Pending
2667,588,11,Receipt,Z,Z044626,2022-11-07,3.47,939.69,Cancelled
2668,244,16,Receipt,L,L547721,2020-04-05,4.97,9662.98,Pending
2669,500,24,Invoice,B,B990571,2021-12-08,8.07,8064.28,Pending
2670,282,16,Invoice,D,D347335,2022-12-17,14.51,3440.27,Pending
2671,146,3,Receipt,T,T798853,2023-12-26,3.44,4167.85,Processed
2672,159,15,Receipt,N,N178634,2023-08-17,4.05,1074.54,Processed
2673,493,20,Receipt,A,A676578,2020-01-03,6.46,8480.78,Processed
2674,230,4,Invoice,A,A791000,2022-12-31,9.72,3221.12,Cancelled
2675,417,33,Invoice,B,B381226,2021-06-19,6.29,642.35,Pending
2676,255,33,Invoice,H,H066747,2022-11-14,13.51,9087.75,Pending
2677,334,40,Receipt,D,D497106,2022-08-06,13.94,6128.79,Processed
2678,204,8,Receipt,Z,Z334936,2022-08-17,1.14,8236.87,Cancelled
2679,389,9,Receipt,S,S481838,2020-09-21,12.2,1571.72,Pending
2680,529,42,Invoice,Z,Z405414,2021-04-16,7.95,7509.84,Cancelled
2681,406,28,Receipt,S,S318267,2021-10-02,9.58,8198.23,Cancelled
2682,126,20,Receipt,M,M098884,2023-02-24,6.38,7586.45,Processed
2683,594,34,Invoice,P,P962641,2021-06-04,6.74,6761.74,Cancelled
2684,381,46,Receipt,F,F648774,2021-12-02,10.57,918.58,Cancelled
2685,305,1,Receipt,K,K883221,2021-05-27,9.79,4979.47,Processed
2686,311,32,Invoice,D,D076382,2021-02-13,1.83,9448.54,Cancelled
2687,135,45,Receipt,W,W455080,2021-10-04,14.79,8096.08,Cancelled
2688,194,26,Receipt,R,R317555,2021-05-18,6.12,5003,Processed
2689,308,14,Receipt,F,F366740,2021-05-13,7.63,2940.63,Pending
2690,215,46,Invoice,E,E823231,2023-09-08,9.03,5281.4,Pending
2691,317,16,Receipt,N,N774197,2020-06-16,14.25,1847.45,Pending
2692,136,20,Receipt,V,V895124,2021-03-21,1.89,3060.49,Processed
2693,380,20,Receipt,H,H404933,2021-03-18,14.06,5085.04,Pending
2694,282,44,Receipt,I,I318787,2023-08-31,13.48,8061.45,Cancelled
2695,575,4,Receipt,D,D227792,2022-08-27,10.21,8685.56,Pending
2696,511,46,Receipt,L,L513644,2021-11-17,3.67,9222.64,Processed
2697,392,31,Receipt,Q,Q042136,2020-09-14,12.29,8754.85,Pending
2698,402,4,Invoice,R,R060786,2021-08-22,10,9705.29,Cancelled
2699,562,11,Invoice,X,X777328,2020-06-17,6.98,9047.52,Processed
2700,381,30,Invoice,Y,Y371241,2022-04-10,9.59,2697.86,Processed
2701,268,26,Receipt,R,R356236,2020-01-06,14.87,967.11,Cancelled
2702,114,31,Invoice,J,J717075,2020-08-14,4.84,6020.61,Pending
2703,419,3,Receipt,G,G989032,2021-05-06,0.18,1800.13,Cancelled
2704,545,40,Receipt,H,H818809,2020-01-14,5.02,7937.26,Processed
2705,295,43,Invoice,R,R464655,2023-10-28,6.84,8763.78,Cancelled
2706,455,16,Invoice,T,T085167,2022-05-11,7.73,4900.63,Cancelled
2707,112,11,Receipt,U,U290836,2020-09-08,0.33,8699.93,Processed
2708,508,20,Invoice,W,W110557,2022-07-08,4.14,5516.99,Pending
2709,297,45,Receipt,G,G150081,2021-04-12,2.49,3574.38,Processed
2710,384,50,Invoice,C,C439690,2020-06-10,13.15,8126.77,Cancelled
2711,521,33,Receipt,J,J945180,2022-12-29,5.82,9930.9,Pending
2712,466,33,Invoice,R,R844814,2021-06-24,3.81,2283.1,Pending
2713,232,20,Invoice,P,P614496,2020-04-08,8.03,6252.11,Pending
2714,431,31,Invoice,J,J988455,2022-07-11,13.33,4199.22,Processed
2715,500,10,Receipt,R,R260829,2022-06-04,7.5,8468.32,Processed
2716,458,23,Receipt,B,B771758,2022-03-31,7.54,1397,Processed
2717,339,47,Receipt,F,F538728,2020-04-17,11.45,7089.48,Cancelled
2718,430,42,Invoice,W,W424756,2021-06-11,13.35,5504.18,Pending
2719,381,49,Invoice,T,T506004,2022-01-08,5.62,5362.69,Cancelled
2720,577,13,Invoice,L,L345451,2022-11-15,14.11,1208.92,Pending
2721,374,12,Invoice,Y,Y010625,2021-04-20,1.08,7283.81,Cancelled
2722,200,12,Invoice,O,O943015,2023-08-01,1.58,4695.68,Pending
2723,261,38,Receipt,B,B806951,2020-08-08,7.29,8182.73,Processed
2724,114,39,Receipt,U,U428833,2023-02-26,5.42,1833.38,Cancelled
2725,584,40,Invoice,O,O258976,2020-07-28,4.14,5389.07,Processed
2726,220,18,Receipt,I,I781296,2023-07-14,13.28,1403.76,Pending
2727,366,37,Invoice,P,P838515,2022-05-12,12.22,3990.19,Processed
2728,294,39,Receipt,M,M049350,2021-06-01,4.02,1038.26,Processed
2729,307,16,Invoice,C,C883492,2020-12-15,12.88,7453.58,Processed
2730,222,42,Receipt,Z,Z850770,2022-06-09,0.31,2700.09,Pending
2731,348,35,Invoice,O,O460988,2020-10-20,9.15,389.24,Cancelled
2732,563,46,Receipt,A,A397374,2020-04-15,8.05,1848.48,Cancelled
2733,376,36,Receipt,E,E996916,2021-09-08,8.29,1740.75,Cancelled
2734,360,37,Invoice,E,E588999,2023-04-04,12.55,245.67,Processed
2735,424,20,Invoice,F,F391378,2020-09-18,10.9,6603.14,Processed
2736,217,9,Invoice,O,O220868,2021-10-19,12.44,3093.82,Cancelled
2737,159,13,Receipt,V,V991858,2022-08-20,10.33,7961.56,Cancelled
2738,411,16,Invoice,O,O131779,2022-12-31,14,1747.35,Cancelled
2739,593,50,Invoice,B,B764899,2021-08-05,14.29,4654.74,Processed
2740,264,25,Receipt,K,K520778,2022-12-18,13.72,1545.79,Processed
2741,226,21,Invoice,W,W060093,2022-04-17,1.5,8036.43,Cancelled
2742,562,31,Invoice,R,R922901,2020-01-17,13.17,7691.83,Cancelled
2743,116,44,Invoice,S,S992409,2023-03-01,2.56,145.74,Cancelled
2744,116,15,Invoice,H,H525107,2023-07-14,4.24,8747.09,Processed
2745,583,8,Receipt,F,F344648,2023-08-22,14.46,3983.41,Cancelled
2746,273,46,Invoice,Y,Y072260,2022-08-21,5.47,1254.72,Cancelled
2747,570,39,Invoice,J,J030277,2022-08-21,13.1,4659.91,Cancelled
2748,193,10,Receipt,A,A537631,2023-10-25,0.39,7262.76,Pending
2749,544,10,Invoice,S,S448060,2020-05-28,5.96,3524.73,Pending
2750,249,31,Receipt,A,A062902,2020-11-10,7.17,3313.63,Pending
2751,310,17,Invoice,P,P847594,2022-05-01,2.97,3454.26,Pending
2752,306,12,Receipt,M,M417819,2021-08-10,13.96,3077.64,Processed
2753,115,38,Invoice,U,U509764,2021-05-07,0.37,4644.76,Processed
2754,126,43,Receipt,P,P167271,2021-05-12,4.57,5523.62,Pending
2755,218,18,Invoice,D,D734771,2023-03-16,0.91,2059.47,Pending
2756,328,26,Invoice,I,I661514,2022-06-15,8.47,571.06,Cancelled
2757,399,44,Invoice,Z,Z203727,2021-09-08,11.06,2806.73,Processed
2758,562,18,Receipt,V,V856254,2022-09-19,3.22,5662.52,Processed
2759,264,27,Invoice,A,A372249,2021-06-22,0.32,9749.28,Pending
2760,246,25,Receipt,V,V241687,2022-05-22,10.74,2222.55,Pending
2761,172,12,Invoice,M,M916173,2022-12-02,11.86,849.78,Pending
2762,503,7,Receipt,O,O870553,2020-02-04,10.52,8625.73,Cancelled
2763,390,2,Receipt,U,U546186,2023-12-03,12.75,9360.43,Cancelled
2764,599,24,Invoice,J,J746375,2020-04-14,11.8,7533.13,Processed
2765,565,41,Receipt,E,E455931,2020-03-26,0.27,8442.1,Pending
2766,292,18,Receipt,F,F728664,2021-06-17,9.81,8044.22,Pending
2767,453,8,Invoice,Y,Y329689,2020-02-15,9.71,4746.26,Cancelled
2768,577,46,Receipt,B,B918784,2020-06-07,12,4492.31,Processed
2769,484,27,Receipt,P,P841942,2023-08-18,10.96,3574.65,Pending
2770,397,37,Invoice,Z,Z865721,2020-06-20,6.62,4791.2,Processed
2771,183,18,Receipt,K,K267147,2023-04-25,14.41,168.02,Cancelled
2772,280,34,Receipt,C,C333397,2021-07-17,2.52,5799.69,Cancelled
2773,541,8,Invoice,I,I739952,2022-07-03,7,1775.22,Processed
2774,485,8,Receipt,R,R042929,2020-06-23,4.14,8898.85,Pending
2775,302,13,Invoice,S,S424978,2021-12-21,5.99,3393.01,Processed
2776,327,32,Invoice,P,P066533,2020-04-16,14.14,6789.21,Pending
2777,151,42,Receipt,K,K745727,2020-04-30,2.21,2320.78,Processed
2778,487,50,Invoice,L,L167072,2021-09-02,10.28,1585.55,Pending
2779,353,1,Invoice,Y,Y028740,2022-03-15,0.67,8628.53,Pending
2780,533,28,Invoice,G,G646548,2022-04-21,14.38,1634.42,Cancelled
2781,140,3,Invoice,Q,Q551047,2020-09-26,4.93,3582.94,Pending
2782,286,24,Invoice,Z,Z809211,2023-09-30,14.77,531,Processed
2783,477,50,Invoice,N,N121624,2022-07-23,14.47,9509.92,Pending
2784,451,47,Receipt,S,S275138,2023-10-31,8.04,7168.78,Processed
2785,364,38,Receipt,C,C255290,2022-01-09,11.42,6050.3,Processed
2786,362,24,Invoice,U,U796380,2020-05-31,12.5,4783.99,Processed
2787,549,2,Receipt,X,X732845,2023-08-11,4.36,4076.2,Pending
2788,468,36,Invoice,Q,Q103351,2023-04-28,2.02,6168.8,Cancelled
2789,437,15,Invoice,G,G427681,2022-10-08,12.31,4153.15,Cancelled
2790,598,22,Invoice,Q,Q644851,2022-05-05,5.59,8874.88,Pending
2791,231,24,Receipt,N,N998083,2021-01-22,6.41,8953.83,Cancelled
2792,116,9,Invoice,Y,Y538886,2023-10-06,10.51,6276.74,Pending
2793,275,33,Receipt,C,C651293,2021-03-15,9.17,6872.74,Processed
2794,227,18,Invoice,O,O155997,2021-10-30,7.88,8715.44,Pending
2795,371,18,Invoice,C,C930561,2022-07-15,8.63,3239.54,Processed
2796,464,40,Invoice,I,I399905,2020-06-06,5.64,6627.49,Pending
2797,556,47,Invoice,A,A319833,2021-08-21,13.75,574.31,Pending
2798,227,23,Receipt,R,R043904,2022-02-17,4.11,1038.82,Pending
2799,374,13,Invoice,V,V605882,2020-12-24,8.16,8265.57,Processed
2800,512,49,Invoice,Q,Q315174,2022-12-01,14.35,2388.03,Processed
2801,497,26,Invoice,X,X787925,2020-12-25,9.27,1782.57,Processed
2802,435,16,Receipt,G,G109872,2020-04-28,9.57,750.79,Cancelled
2803,227,24,Invoice,E,E549869,2021-04-15,5.24,4397.99,Processed
2804,170,32,Receipt,T,T741601,2021-10-09,0.56,3073.94,Processed
2805,374,1,Receipt,Y,Y544474,2022-01-12,1.06,4931.46,Processed
2806,326,26,Receipt,Q,Q387327,2021-09-05,4.5,4840.33,Pending
2807,122,7,Receipt,X,X185935,2022-03-06,4.25,6444.27,Processed
2808,558,32,Invoice,K,K429665,2022-02-28,9.65,3303.96,Processed
2809,528,19,Invoice,J,J872380,2021-08-25,0.21,8035.25,Processed
2810,382,24,Receipt,Z,Z850156,2023-05-10,5.96,3339.53,Processed
2811,183,35,Invoice,H,H660653,2023-10-19,7.4,8272.45,Cancelled
2812,398,11,Receipt,P,P694940,2020-12-29,14.35,8442.21,Pending
2813,511,2,Receipt,C,C585420,2022-01-15,7.95,3878.9,Pending
2814,140,22,Receipt,O,O307538,2022-02-17,4.21,7876.65,Processed
2815,186,31,Invoice,J,J531712,2023-10-30,12.29,272.44,Pending
2816,389,19,Invoice,U,U518817,2021-09-15,11.82,6704.3,Pending
2817,254,34,Invoice,D,D534912,2021-10-01,12.11,2220.79,Pending
2818,329,27,Invoice,T,T350836,2022-06-21,13.78,2341.09,Processed
2819,521,29,Invoice,U,U252345,2023-02-14,6.76,7547.18,Processed
2820,564,20,Receipt,T,T988479,2021-10-02,7.46,4502.52,Cancelled
2821,357,29,Receipt,G,G412702,2021-02-23,10.32,1210.17,Cancelled
2822,250,28,Invoice,T,T758943,2023-06-19,10.36,638.68,Pending
2823,460,1,Invoice,W,W851438,2020-05-27,4.39,9417.29,Cancelled
2824,297,39,Invoice,L,L042069,2021-05-31,4.8,5314.55,Pending
2825,292,25,Receipt,P,P898256,2020-02-13,11.14,4904.86,Processed
2826,119,10,Receipt,F,F736094,2023-07-20,8.96,2661.74,Pending
2827,532,30,Invoice,P,P925975,2022-03-12,9.85,7080.4,Processed
2828,347,14,Receipt,L,L583958,2023-11-11,3.45,9557.41,Processed
2829,323,9,Receipt,I,I905426,2020-11-06,5.67,5891.54,Cancelled
2830,271,48,Invoice,B,B137598,2021-05-23,14.71,5557.38,Pending
2831,323,1,Invoice,Q,Q288180,2021-06-07,6.72,6097.79,Cancelled
2832,147,8,Invoice,O,O224176,2023-08-29,10.09,4559.89,Pending
2833,495,10,Receipt,I,I067403,2020-10-01,2.32,8362.31,Cancelled
2834,346,25,Receipt,P,P127729,2022-07-07,1.3,2833.41,Processed
2835,436,25,Invoice,R,R380517,2021-05-18,5.34,576.71,Processed
2836,542,2,Invoice,G,G621202,2021-12-25,10.1,5716.92,Processed
2837,486,35,Invoice,X,X170333,2023-09-13,13.56,675.39,Cancelled
2838,334,23,Invoice,X,X532995,2021-08-02,12.38,1532.57,Processed
2839,295,1,Invoice,C,C240909,2020-01-15,12.39,2474.7,Processed
2840,556,32,Receipt,Y,Y619956,2023-09-11,6.82,6502.71,Cancelled
2841,211,16,Receipt,U,U609486,2021-03-04,13.56,2889.33,Pending
2842,227,31,Receipt,K,K603866,2021-10-25,4.23,5808.47,Cancelled
2843,172,3,Invoice,E,E827347,2021-03-03,14.29,6688.97,Pending
2844,238,8,Receipt,O,O738518,2020-07-04,11.85,8905.62,Cancelled
2845,175,8,Receipt,T,T878209,2023-04-20,1.35,2305,Processed
2846,118,40,Invoice,Y,Y923678,2023-05-26,11.68,3364.75,Cancelled
2847,486,45,Invoice,B,B239987,2023-10-08,12.44,7116.97,Cancelled
2848,270,2,Receipt,Z,Z427196,2021-11-06,12.46,4260.16,Cancelled
2849,600,26,Receipt,T,T628900,2020-04-10,9.59,449.27,Processed
2850,185,37,Receipt,F,F170955,2023-09-02,7.28,5496.49,Pending
2851,472,35,Invoice,F,F224892,2020-07-29,13.66,4755.65,Processed
2852,216,27,Receipt,D,D313843,2021-06-21,3.75,1500.13,Pending
2853,562,9,Invoice,A,A968488,2021-09-21,7.29,5911.89,Processed
2854,376,5,Invoice,F,F169462,2022-09-23,6.55,3478.68,Processed
2855,481,32,Receipt,W,W058899,2021-07-20,13.57,9086.12,Cancelled
2856,163,46,Invoice,N,N747231,2023-11-14,1.43,5833.48,Cancelled
2857,231,9,Invoice,I,I740542,2022-01-04,14.62,411.44,Cancelled
2858,493,16,Invoice,K,K666280,2021-01-15,9.77,6506.66,Cancelled
2859,436,43,Receipt,G,G568192,2023-08-09,6.47,8756.43,Pending
2860,176,36,Receipt,T,T573647,2020-10-25,7.96,2145.02,Processed
2861,322,37,Invoice,Z,Z421766,2020-10-01,1.62,6533.02,Cancelled
2862,587,5,Receipt,E,E549063,2021-08-25,5.64,9021.97,Processed
2863,523,50,Receipt,J,J084309,2021-02-15,11.19,8180.15,Pending
2864,455,43,Invoice,N,N148213,2022-04-26,7.08,2608.69,Cancelled
2865,381,42,Invoice,D,D500326,2020-06-30,3.4,6242.16,Processed
2866,491,11,Invoice,J,J618432,2020-10-01,9.03,9137.37,Pending
2867,224,18,Receipt,R,R919948,2021-08-18,13.39,6279.07,Cancelled
2868,288,22,Invoice,P,P040300,2022-08-21,5.13,287.85,Processed
2869,459,33,Receipt,R,R662636,2020-11-28,7.2,3579.85,Pending
2870,475,32,Invoice,I,I838272,2022-08-23,11.64,622.22,Processed
2871,113,18,Invoice,B,B486442,2022-10-31,9.51,9931.09,Cancelled
2872,261,24,Receipt,Q,Q621125,2020-03-15,11.45,4926.05,Cancelled
2873,573,6,Invoice,R,R422769,2021-02-19,11.15,4813.07,Pending
2874,240,5,Receipt,O,O879577,2023-10-05,6.14,1886.48,Pending
2875,577,44,Receipt,J,J969240,2023-11-28,11.65,976.55,Pending
2876,293,1,Receipt,Q,Q009287,2020-01-10,10.99,1978.08,Pending
2877,185,27,Invoice,F,F548741,2022-05-11,6.13,1740.74,Cancelled
2878,592,50,Invoice,Y,Y300070,2020-11-09,5.88,3896.57,Processed
2879,311,37,Receipt,V,V004121,2022-03-09,2.38,8727.28,Pending
2880,524,25,Invoice,N,N029555,2023-02-03,11.9,217.89,Pending
2881,190,7,Receipt,R,R297241,2023-01-10,5.5,5105.3,Cancelled
2882,244,21,Receipt,I,I796685,2022-12-24,0.06,4544.52,Pending
2883,459,42,Invoice,F,F808428,2021-10-18,6.69,7928.32,Processed
2884,215,18,Invoice,V,V340456,2023-12-01,12.48,6825.43,Processed
2885,304,42,Receipt,R,R038182,2020-02-04,4.35,5027.47,Processed
2886,117,23,Invoice,G,G681683,2023-07-22,9.4,2376.74,Cancelled
2887,396,50,Receipt,F,F786589,2023-11-20,1.72,8998.79,Cancelled
2888,409,22,Invoice,I,I967048,2020-04-03,6.04,7070.57,Processed
2889,392,43,Receipt,T,T098557,2023-11-13,12.25,7595.89,Cancelled
2890,434,22,Receipt,N,N307787,2022-10-29,2.87,3069.32,Pending
2891,163,46,Invoice,Z,Z355812,2021-07-07,4.33,526.03,Pending
2892,204,4,Invoice,T,T710887,2022-06-11,14.1,7685.28,Pending
2893,166,25,Receipt,A,A398636,2021-07-28,13.68,8938.62,Pending
2894,481,3,Receipt,T,T787597,2023-03-10,2.72,2108.91,Processed
2895,217,40,Receipt,F,F002229,2023-05-02,9.37,1638.03,Cancelled
2896,344,6,Receipt,D,D018768,2022-10-08,10.16,5238.18,Processed
2897,525,6,Invoice,L,L989456,2022-06-22,2.62,6354.53,Processed
2898,244,13,Receipt,R,R431058,2021-07-15,10.12,9229.06,Pending
2899,136,30,Invoice,E,E526785,2021-12-22,9.98,3141.75,Pending
2900,449,47,Receipt,F,F239910,2020-03-18,5.07,2139.33,Cancelled
2901,244,37,Receipt,P,P532513,2020-11-05,13.99,9515.99,Pending
2902,135,6,Invoice,S,S511580,2021-09-16,5.41,2910.51,Cancelled
2903,323,1,Invoice,G,G521425,2021-12-23,14.1,2145.19,Pending
2904,116,9,Invoice,K,K522769,2020-05-24,10.26,8931.48,Pending
2905,457,11,Invoice,D,D682337,2022-11-30,8.6,9394.45,Processed
2906,595,25,Receipt,O,O750284,2021-09-06,12.98,6615.78,Cancelled
2907,436,29,Invoice,A,A574691,2022-09-25,4.98,6193.53,Processed
2908,165,8,Receipt,Q,Q828014,2020-10-14,9.38,8205.71,Pending
2909,524,46,Receipt,X,X900368,2022-08-01,7.55,5394.83,Cancelled
2910,382,16,Receipt,N,N343671,2022-01-21,3.51,157.3,Cancelled
2911,200,15,Receipt,X,X243828,2023-12-20,13.87,3799.83,Pending
2912,426,13,Receipt,P,P282964,2022-11-16,2.33,4837.76,Cancelled
2913,287,30,Invoice,W,W584167,2022-11-17,2.17,8590.99,Pending
2914,392,4,Receipt,F,F198237,2020-09-18,10.31,6492.09,Pending
2915,362,48,Receipt,K,K402584,2023-12-08,10.24,3706.68,Processed
2916,337,43,Invoice,Q,Q272107,2021-11-28,13.57,1517.61,Pending
2917,162,22,Invoice,A,A393668,2020-07-17,13.72,8501.43,Processed
2918,164,37,Invoice,Z,Z172170,2023-01-23,7.42,5380.18,Processed
2919,354,50,Invoice,U,U241811,2021-11-16,1.3,7547.37,Pending
2920,296,14,Receipt,X,X172533,2022-02-23,5.32,2338.52,Processed
2921,280,43,Receipt,X,X852128,2021-11-30,10.87,1527.68,Pending
2922,225,32,Receipt,V,V330480,2023-07-10,7.41,2530.23,Cancelled
2923,536,32,Receipt,R,R366916,2020-05-05,6.22,8983.8,Cancelled
2924,235,23,Invoice,H,H903740,2021-12-16,11.31,1394.67,Pending
2925,529,18,Receipt,A,A055473,2023-02-13,6.75,7664.29,Pending
2926,147,14,Invoice,G,G425045,2021-01-20,5.46,9734.6,Pending
2927,124,6,Invoice,C,C086462,2022-12-11,5.06,136.21,Cancelled
2928,447,1,Invoice,J,J648125,2020-07-01,11.08,4278.21,Processed
2929,493,30,Invoice,B,B934899,2023-12-14,2.92,600.42,Processed
2930,186,42,Receipt,Q,Q936186,2022-05-10,3.67,7776.46,Pending
2931,561,5,Invoice,H,H354423,2021-11-04,9.8,4517.87,Cancelled
2932,366,44,Receipt,E,E679346,2021-06-24,6.92,4458.95,Pending
2933,598,14,Receipt,S,S287298,2021-11-03,3.7,4197.87,Processed
2934,434,23,Invoice,R,R892754,2022-05-01,11.17,7351.54,Cancelled
2935,595,3,Receipt,C,C443917,2022-01-16,8.46,206.72,Processed
2936,539,16,Receipt,E,E157768,2023-08-25,10.18,5089.92,Pending
2937,122,7,Receipt,F,F983913,2021-02-02,13.86,4919.83,Processed
2938,552,5,Invoice,G,G502438,2020-11-18,7.94,4574.55,Cancelled
2939,599,2,Invoice,L,L665545,2022-09-06,11.36,2470.15,Pending
2940,139,4,Receipt,H,H346559,2022-06-10,2.27,7206.58,Cancelled
2941,412,49,Receipt,I,I200908,2022-10-06,12.78,7947.5,Pending
2942,261,8,Invoice,V,V794740,2023-10-13,4.17,6625.83,Processed
2943,343,1,Receipt,K,K400734,2020-05-17,9.05,3517.9,Cancelled
2944,527,27,Invoice,F,F592491,2022-11-02,8.7,162.18,Cancelled
2945,440,29,Receipt,O,O823455,2023-12-06,0.12,8886.26,Pending
2946,567,43,Receipt,S,S204455,2022-05-12,13.42,4012.83,Pending
2947,289,33,Invoice,Q,Q655785,2022-08-03,3.89,1074.17,Cancelled
2948,598,37,Receipt,C,C627167,2021-08-02,6.15,2793.65,Pending
2949,545,19,Receipt,T,T462308,2022-10-08,1.74,9973.01,Cancelled
2950,448,44,Receipt,N,N359596,2021-08-23,11.11,2556.19,Pending
2951,150,29,Invoice,F,F143248,2022-06-02,8.59,9555.08,Processed
2952,240,6,Receipt,V,V133267,2021-11-08,8.91,4274,Cancelled
2953,473,15,Invoice,O,O147904,2020-04-18,0.7,5487.27,Cancelled
2954,449,7,Invoice,Y,Y234614,2022-05-13,0.39,4916.62,Processed
2955,234,2,Invoice,Z,Z808195,2022-10-14,6.61,6462.84,Pending
